Ligand,Score
CHEMBL88_preprocessed_conf2_out.sdf,-2.708
CHEMBL1697686_preprocessed_conf1_out.sdf,-3.62
CHEMBL1697856_preprocessed_conf9_out.sdf,-3.455
CHEMBL908_preprocessed_conf0_out.sdf,-4.287
CHEMBL569_preprocessed_conf8_out.sdf,-3.119
CHEMBL1628233_preprocessed_conf1_out.sdf,-4.795
CHEMBL1708_preprocessed_conf2_out.sdf,-4.408
CHEMBL1256818_preprocessed_conf8_out.sdf,-4.216
CHEMBL431_preprocessed_conf8_out.sdf,-3.057
CHEMBL363392_preprocessed_conf9_out.sdf,-1.95
CHEMBL2134724_preprocessed_conf9_out.sdf,-3.97
CHEMBL1201293_preprocessed_conf1_out.sdf,-2.963
CHEMBL5315054_preprocessed_conf1_out.sdf,-3.785
CHEMBL411_preprocessed_conf6_out.sdf,-4.77
CHEMBL588046_preprocessed_conf9_out.sdf,-4.042
CHEMBL1738_preprocessed_conf7_out.sdf,-3.451
CHEMBL15677_preprocessed_conf1_out.sdf,-4.232
CHEMBL1003_preprocessed_conf6_out.sdf,-3.078
CHEMBL3112741_preprocessed_conf8_out.sdf,-2.804
CHEMBL1148_preprocessed_conf6_out.sdf,-3.662
CHEMBL1201149_preprocessed_conf5_out.sdf,-4.208
CHEMBL2107430_preprocessed_conf0_out.sdf,-4.664
CHEMBL1697737_preprocessed_conf6_out.sdf,-4.196
CHEMBL1201256_preprocessed_conf5_out.sdf,-3.909
CHEMBL1200374_preprocessed_conf0_out.sdf,-4.902
CHEMBL461332_preprocessed_conf4_out.sdf,-3.527
CHEMBL1256137_preprocessed_conf5_out.sdf,-1.695
CHEMBL1562610_preprocessed_conf8_out.sdf,-4.243
CHEMBL3233142_preprocessed_conf4_out.sdf,-4.075
CHEMBL2308885_preprocessed_conf4_out.sdf,-4.476
CHEMBL908_preprocessed_conf8_out.sdf,-4.131
CHEMBL2103774_preprocessed_conf6_out.sdf,-4.87
CHEMBL1200395_preprocessed_conf8_out.sdf,-4.776
CHEMBL1442422_preprocessed_conf4_out.sdf,-4.539
CHEMBL1200665_preprocessed_conf4_out.sdf,-4.003
CHEMBL32800_preprocessed_conf5_out.sdf,-3.995
CHEMBL14370_preprocessed_conf1_out.sdf,-4.414
CHEMBL965_preprocessed_conf2_out.sdf,-2.23
CHEMBL4297503_preprocessed_conf9_out.sdf,-3.549
CHEMBL1009_preprocessed_conf3_out.sdf,-4.129
CHEMBL2219738_preprocessed_conf7_out.sdf,-2.32
CHEMBL2103827_preprocessed_conf3_out.sdf,-3.243
CHEMBL3989509_preprocessed_conf0_out.sdf,-4.15
CHEMBL1200828_preprocessed_conf6_out.sdf,-4.606
CHEMBL1568698_preprocessed_conf4_out.sdf,-4.02
CHEMBL1256786_preprocessed_conf4_out.sdf,-3.739
CHEMBL63857_preprocessed_conf4_out.sdf,-5.705
CHEMBL1200453_preprocessed_conf4_out.sdf,-4.146
CHEMBL46740_preprocessed_conf2_out.sdf,-4.011
CHEMBL142703_preprocessed_conf1_out.sdf,-3.756
CHEMBL2107253_preprocessed_conf1_out.sdf,-3.496
CHEMBL3833389_preprocessed_conf8_out.sdf,-4.137
CHEMBL1370_preprocessed_conf7_out.sdf,-3.792
CHEMBL4297334_preprocessed_conf7_out.sdf,-3.583
CHEMBL1557_preprocessed_conf1_out.sdf,-3.477
CHEMBL1018_preprocessed_conf2_out.sdf,-5.013
CHEMBL4297503_preprocessed_conf0_out.sdf,-2.969
CHEMBL1200459_preprocessed_conf1_out.sdf,-1.686
CHEMBL1200601_preprocessed_conf2_out.sdf,-3.592
CHEMBL5095049_preprocessed_conf6_out.sdf,-3.238
CHEMBL1213250_preprocessed_conf4_out.sdf,-2.86
CHEMBL428880_preprocessed_conf1_out.sdf,-3.317
CHEMBL2251240_preprocessed_conf4_out.sdf,-3.583
CHEMBL1200326_preprocessed_conf9_out.sdf,-4.043
CHEMBL12_preprocessed_conf5_out.sdf,-4.348
CHEMBL975_preprocessed_conf9_out.sdf,-2.001
CHEMBL1668_preprocessed_conf9_out.sdf,-0.008
CHEMBL40_preprocessed_conf3_out.sdf,-4.277
CHEMBL4298138_preprocessed_conf7_out.sdf,-3.947
CHEMBL1727_preprocessed_conf8_out.sdf,-3.852
CHEMBL1175_preprocessed_conf1_out.sdf,-4.169
CHEMBL423_preprocessed_conf6_out.sdf,-3.746
CHEMBL702_preprocessed_conf5_out.sdf,-3.303
CHEMBL1201101_preprocessed_conf5_out.sdf,-4.721
CHEMBL1200791_preprocessed_conf8_out.sdf,-4.257
CHEMBL594_preprocessed_conf3_out.sdf,-3.487
CHEMBL49_preprocessed_conf9_out.sdf,-3.06
CHEMBL3622821_preprocessed_conf6_out.sdf,-4.039
CHEMBL914_preprocessed_conf0_out.sdf,-3.454
CHEMBL231779_preprocessed_conf7_out.sdf,-3.271
CHEMBL1585_preprocessed_conf5_out.sdf,-2.862
CHEMBL421_preprocessed_conf3_out.sdf,-3.134
CHEMBL1523964_preprocessed_conf6_out.sdf,-3.528
CHEMBL30116_preprocessed_conf0_out.sdf,-3.22
CHEMBL137_preprocessed_conf4_out.sdf,-2.633
CHEMBL1200932_preprocessed_conf4_out.sdf,-3.045
CHEMBL1698_preprocessed_conf1_out.sdf,-4.14
CHEMBL1200968_preprocessed_conf6_out.sdf,-3.835
CHEMBL3188993_preprocessed_conf6_out.sdf,-3.466
CHEMBL1200899_preprocessed_conf5_out.sdf,-3.501
CHEMBL2181927_preprocessed_conf1_out.sdf,-3.789
CHEMBL404108_preprocessed_conf1_out.sdf,-4.635
CHEMBL107_preprocessed_conf8_out.sdf,-3.777
CHEMBL1200941_preprocessed_conf4_out.sdf,-3.107
CHEMBL3142541_preprocessed_conf2_out.sdf,-3.77
CHEMBL766_preprocessed_conf0_out.sdf,-3.121
CHEMBL744_preprocessed_conf7_out.sdf,-3.589
CHEMBL3707320_preprocessed_conf2_out.sdf,-3.745
CHEMBL1373254_preprocessed_conf9_out.sdf,-3.467
CHEMBL181_preprocessed_conf0_out.sdf,-3.425
CHEMBL682_preprocessed_conf9_out.sdf,-3.93
CHEMBL1441059_preprocessed_conf0_out.sdf,-3.925
CHEMBL282724_preprocessed_conf1_out.sdf,-3.427
CHEMBL2107004_preprocessed_conf5_out.sdf,-4.429
CHEMBL4105630_preprocessed_conf5_out.sdf,-3.71
CHEMBL3833314_preprocessed_conf4_out.sdf,-0.583
CHEMBL911_preprocessed_conf1_out.sdf,-4.229
CHEMBL1788385_preprocessed_conf4_out.sdf,-3.48
CHEMBL2106483_preprocessed_conf1_out.sdf,-3.498
CHEMBL2138684_preprocessed_conf3_out.sdf,-3.835
CHEMBL1213135_preprocessed_conf0_out.sdf,-4.361
CHEMBL535396_preprocessed_conf2_out.sdf,-3.815
CHEMBL1201229_preprocessed_conf3_out.sdf,1312943.375
CHEMBL3989402_preprocessed_conf9_out.sdf,-3.25
CHEMBL1200409_preprocessed_conf0_out.sdf,-4.052
CHEMBL1229937_preprocessed_conf7_out.sdf,-2.038
CHEMBL502109_preprocessed_conf0_out.sdf,-3.987
CHEMBL577_preprocessed_conf2_out.sdf,-3.959
CHEMBL386630_preprocessed_conf3_out.sdf,-4.451
CHEMBL167731_preprocessed_conf5_out.sdf,-3.804
CHEMBL416898_preprocessed_conf8_out.sdf,-4.88
CHEMBL1472_preprocessed_conf3_out.sdf,-4.086
CHEMBL3989716_preprocessed_conf2_out.sdf,-3.922
CHEMBL224325_preprocessed_conf9_out.sdf,-3.474
CHEMBL509924_preprocessed_conf7_out.sdf,-3.977
CHEMBL184_preprocessed_conf1_out.sdf,-2.917
CHEMBL1628502_preprocessed_conf7_out.sdf,-4.036
CHEMBL1571_preprocessed_conf5_out.sdf,-4.522
CHEMBL3188267_preprocessed_conf9_out.sdf,-4.746
CHEMBL1200880_preprocessed_conf4_out.sdf,-4.985
CHEMBL3185229_preprocessed_conf5_out.sdf,-0.599
CHEMBL2107333_preprocessed_conf0_out.sdf,-2.574
CHEMBL1186579_preprocessed_conf3_out.sdf,-4.287
CHEMBL765_preprocessed_conf5_out.sdf,-3.284
CHEMBL44884_preprocessed_conf3_out.sdf,-2.905
CHEMBL3301605_preprocessed_conf8_out.sdf,-3.036
CHEMBL1998966_preprocessed_conf5_out.sdf,-3.364
CHEMBL3707243_preprocessed_conf7_out.sdf,-4.468
CHEMBL1560089_preprocessed_conf2_out.sdf,-2.712
CHEMBL894_preprocessed_conf5_out.sdf,-3.643
CHEMBL2107381_preprocessed_conf4_out.sdf,-3.223
CHEMBL752_preprocessed_conf7_out.sdf,-3.014
CHEMBL2219738_preprocessed_conf0_out.sdf,-2.259
CHEMBL1201098_preprocessed_conf6_out.sdf,-2.029
CHEMBL1201772_preprocessed_conf5_out.sdf,-4.213
CHEMBL4594288_preprocessed_conf6_out.sdf,-3.634
CHEMBL1082_preprocessed_conf9_out.sdf,-3.274
CHEMBL434_preprocessed_conf2_out.sdf,-3.23
CHEMBL1200807_preprocessed_conf8_out.sdf,-4.568
CHEMBL3989543_preprocessed_conf6_out.sdf,-2.666
CHEMBL1411979_preprocessed_conf8_out.sdf,-3.513
CHEMBL1200578_preprocessed_conf8_out.sdf,-2.469
CHEMBL6966_preprocessed_conf8_out.sdf,-3.256
CHEMBL1237065_preprocessed_conf8_out.sdf,-4.181
CHEMBL859_preprocessed_conf6_out.sdf,-2.989
CHEMBL1201033_preprocessed_conf6_out.sdf,-2.915
CHEMBL1187417_preprocessed_conf2_out.sdf,-3.53
CHEMBL668_preprocessed_conf4_out.sdf,-5.246
CHEMBL2110588_preprocessed_conf9_out.sdf,-4.143
CHEMBL3622821_preprocessed_conf4_out.sdf,-3.902
CHEMBL2216870_preprocessed_conf8_out.sdf,-4.382
CHEMBL1169_preprocessed_conf0_out.sdf,-3.232
CHEMBL3833335_preprocessed_conf2_out.sdf,-2.182
CHEMBL1200601_preprocessed_conf6_out.sdf,-3.58
CHEMBL1201340_preprocessed_conf4_out.sdf,-4.824
CHEMBL5315118_preprocessed_conf5_out.sdf,-3.554
CHEMBL1200495_preprocessed_conf8_out.sdf,-3.712
CHEMBL4066936_preprocessed_conf8_out.sdf,-3.84
CHEMBL313972_preprocessed_conf9_out.sdf,-4.185
CHEMBL1201000_preprocessed_conf6_out.sdf,-2.876
CHEMBL1200467_preprocessed_conf8_out.sdf,-4.724
CHEMBL443605_preprocessed_conf6_out.sdf,-3.98
CHEMBL567_preprocessed_conf4_out.sdf,-4.095
CHEMBL315795_preprocessed_conf5_out.sdf,-2.816
CHEMBL3989511_preprocessed_conf3_out.sdf,-3.763
CHEMBL1664_preprocessed_conf1_out.sdf,-3.09
CHEMBL836_preprocessed_conf1_out.sdf,-3.484
CHEMBL1702_preprocessed_conf6_out.sdf,-4.367
CHEMBL44884_preprocessed_conf8_out.sdf,-2.97
CHEMBL2079587_preprocessed_conf1_out.sdf,-4.314
CHEMBL1963683_preprocessed_conf8_out.sdf,-3.708
CHEMBL1256_preprocessed_conf6_out.sdf,-3.477
CHEMBL1094636_preprocessed_conf4_out.sdf,-4.177
CHEMBL1568698_preprocessed_conf3_out.sdf,-4.442
CHEMBL1401_preprocessed_conf5_out.sdf,-3.628
CHEMBL2107386_preprocessed_conf7_out.sdf,-4.709
CHEMBL1515_preprocessed_conf9_out.sdf,-1.879
CHEMBL3989515_preprocessed_conf6_out.sdf,-3.821
CHEMBL537669_preprocessed_conf0_out.sdf,-3.861
CHEMBL1201162_preprocessed_conf0_out.sdf,-2.804
CHEMBL1324714_preprocessed_conf2_out.sdf,-4.74
CHEMBL1561_preprocessed_conf2_out.sdf,-2.375
CHEMBL1616951_preprocessed_conf0_out.sdf,-4.11
CHEMBL1201191_preprocessed_conf2_out.sdf,-3.557
CHEMBL1200388_preprocessed_conf5_out.sdf,-4.059
CHEMBL1146_preprocessed_conf7_out.sdf,-3.662
CHEMBL1200609_preprocessed_conf7_out.sdf,-4.225
CHEMBL3707320_preprocessed_conf8_out.sdf,-3.776
CHEMBL1256391_preprocessed_conf2_out.sdf,-3.891
CHEMBL1256841_preprocessed_conf8_out.sdf,-3.366
CHEMBL1200712_preprocessed_conf4_out.sdf,30763056.0
CHEMBL5315054_preprocessed_conf9_out.sdf,-4.518
CHEMBL396778_preprocessed_conf2_out.sdf,-3.734
CHEMBL1200405_preprocessed_conf2_out.sdf,-3.852
CHEMBL1889436_preprocessed_conf8_out.sdf,-2.634
CHEMBL128_preprocessed_conf4_out.sdf,-3.546
CHEMBL1201263_preprocessed_conf0_out.sdf,-3.916
CHEMBL99946_preprocessed_conf1_out.sdf,-4.238
CHEMBL508102_preprocessed_conf1_out.sdf,-2.632
CHEMBL2110948_preprocessed_conf4_out.sdf,-4.765
CHEMBL2095206_preprocessed_conf5_out.sdf,-3.213
CHEMBL1201170_preprocessed_conf9_out.sdf,-2.718
CHEMBL2107831_preprocessed_conf7_out.sdf,-3.088
CHEMBL1452696_preprocessed_conf1_out.sdf,-4.071
CHEMBL1723_preprocessed_conf4_out.sdf,-3.25
CHEMBL3989520_preprocessed_conf1_out.sdf,-2.546
CHEMBL4065616_preprocessed_conf7_out.sdf,-3.446
CHEMBL885_preprocessed_conf1_out.sdf,-2.769
CHEMBL188921_preprocessed_conf3_out.sdf,-3.817
CHEMBL2364638_preprocessed_conf2_out.sdf,-3.825
CHEMBL1556_preprocessed_conf0_out.sdf,-3.035
CHEMBL1200883_preprocessed_conf4_out.sdf,-2.574
CHEMBL1200474_preprocessed_conf5_out.sdf,-4.253
CHEMBL940_preprocessed_conf0_out.sdf,-3.191
CHEMBL1200542_preprocessed_conf6_out.sdf,-4.345
CHEMBL361497_preprocessed_conf4_out.sdf,-3.859
CHEMBL509924_preprocessed_conf1_out.sdf,-3.609
CHEMBL998_preprocessed_conf2_out.sdf,-4.487
CHEMBL2023898_preprocessed_conf0_out.sdf,3959436.25
CHEMBL1256842_preprocessed_conf6_out.sdf,-4.327
CHEMBL334966_preprocessed_conf6_out.sdf,-2.061
CHEMBL418995_preprocessed_conf9_out.sdf,-5.869
CHEMBL5314359_preprocessed_conf7_out.sdf,-3.511
CHEMBL1266_preprocessed_conf3_out.sdf,-4.814
CHEMBL1200469_preprocessed_conf3_out.sdf,-4.38
CHEMBL690_preprocessed_conf5_out.sdf,-4.793
CHEMBL833_preprocessed_conf0_out.sdf,-4.333
CHEMBL231779_preprocessed_conf2_out.sdf,-3.939
CHEMBL1104_preprocessed_conf5_out.sdf,-3.214
CHEMBL4650319_preprocessed_conf0_out.sdf,-2.852
CHEMBL1200750_preprocessed_conf9_out.sdf,-4.326
CHEMBL494_preprocessed_conf3_out.sdf,-3.618
CHEMBL1200862_preprocessed_conf6_out.sdf,-3.945
CHEMBL1208_preprocessed_conf0_out.sdf,-3.631
CHEMBL3833389_preprocessed_conf5_out.sdf,-4.75
CHEMBL3545368_preprocessed_conf9_out.sdf,-4.11
CHEMBL1201338_preprocessed_conf7_out.sdf,-4.424
CHEMBL1200430_preprocessed_conf1_out.sdf,-4.257
CHEMBL1201110_preprocessed_conf4_out.sdf,-3.165
CHEMBL1200342_preprocessed_conf8_out.sdf,-4.017
CHEMBL2068724_preprocessed_conf3_out.sdf,-2.598
CHEMBL1589_preprocessed_conf7_out.sdf,-3.93
CHEMBL1200903_preprocessed_conf9_out.sdf,-3.939
CHEMBL877_preprocessed_conf9_out.sdf,-3.384
CHEMBL224325_preprocessed_conf7_out.sdf,-3.448
CHEMBL1410743_preprocessed_conf4_out.sdf,-2.725
CHEMBL1564_preprocessed_conf4_out.sdf,-5.148
CHEMBL1334860_preprocessed_conf1_out.sdf,-3.491
CHEMBL15677_preprocessed_conf3_out.sdf,-4.043
CHEMBL635_preprocessed_conf9_out.sdf,-4.091
CHEMBL1200531_preprocessed_conf7_out.sdf,-3.139
CHEMBL4297513_preprocessed_conf9_out.sdf,0.585
CHEMBL504_preprocessed_conf3_out.sdf,-1.567
CHEMBL1201346_preprocessed_conf7_out.sdf,-3.491
CHEMBL1568276_preprocessed_conf9_out.sdf,-4.242
CHEMBL1060_preprocessed_conf5_out.sdf,-1.688
CHEMBL1740513_preprocessed_conf9_out.sdf,-2.889
CHEMBL2219416_preprocessed_conf9_out.sdf,17080896.0
CHEMBL404422_preprocessed_conf3_out.sdf,-3.551
CHEMBL453514_preprocessed_conf5_out.sdf,32.07
CHEMBL1200809_preprocessed_conf5_out.sdf,-4.128
CHEMBL3039567_preprocessed_conf3_out.sdf,-2.281
CHEMBL660_preprocessed_conf9_out.sdf,-3.533
CHEMBL3039504_preprocessed_conf7_out.sdf,-2.833
CHEMBL1473_preprocessed_conf0_out.sdf,-4.129
CHEMBL1863513_preprocessed_conf3_out.sdf,-3.95
CHEMBL469_preprocessed_conf9_out.sdf,-4.465
CHEMBL8_preprocessed_conf5_out.sdf,-3.654
CHEMBL242580_preprocessed_conf5_out.sdf,-4.212
CHEMBL1796998_preprocessed_conf2_out.sdf,-3.021
CHEMBL1714_preprocessed_conf9_out.sdf,-4.171
CHEMBL157101_preprocessed_conf4_out.sdf,-2.479
CHEMBL1677_preprocessed_conf5_out.sdf,-3.96
CHEMBL1201075_preprocessed_conf1_out.sdf,-2.548
CHEMBL504_preprocessed_conf5_out.sdf,-1.565
CHEMBL781_preprocessed_conf6_out.sdf,-4.256
CHEMBL1200654_preprocessed_conf4_out.sdf,-3.624
CHEMBL2107825_preprocessed_conf1_out.sdf,-3.491
CHEMBL1599768_preprocessed_conf8_out.sdf,-4.741
CHEMBL501_preprocessed_conf5_out.sdf,-3.781
CHEMBL193_preprocessed_conf3_out.sdf,-3.37
CHEMBL148_preprocessed_conf0_out.sdf,-3.153
CHEMBL1200592_preprocessed_conf1_out.sdf,-4.266
CHEMBL459265_preprocessed_conf2_out.sdf,-4.182
CHEMBL447868_preprocessed_conf8_out.sdf,-3.378
CHEMBL1324714_preprocessed_conf3_out.sdf,-5.193
CHEMBL1201281_preprocessed_conf9_out.sdf,-3.43
CHEMBL454446_preprocessed_conf7_out.sdf,-2.336
CHEMBL2364639_preprocessed_conf2_out.sdf,-4.652
CHEMBL1148_preprocessed_conf4_out.sdf,-3.718
CHEMBL606_preprocessed_conf1_out.sdf,-3.524
CHEMBL4_preprocessed_conf6_out.sdf,-3.257
CHEMBL2103875_preprocessed_conf3_out.sdf,-3.894
CHEMBL3286830_preprocessed_conf7_out.sdf,-3.689
CHEMBL1201891_preprocessed_conf5_out.sdf,-4.274
CHEMBL306823_preprocessed_conf1_out.sdf,-2.27
CHEMBL42_preprocessed_conf2_out.sdf,-3.776
CHEMBL1651998_preprocessed_conf0_out.sdf,-3.363
CHEMBL1201117_preprocessed_conf5_out.sdf,-3.221
CHEMBL2106439_preprocessed_conf1_out.sdf,14287072.0
CHEMBL3545253_preprocessed_conf3_out.sdf,-4.03
CHEMBL1200463_preprocessed_conf8_out.sdf,-5.002
CHEMBL1200910_preprocessed_conf6_out.sdf,-3.692
CHEMBL3183968_preprocessed_conf0_out.sdf,-2.443
CHEMBL671_preprocessed_conf6_out.sdf,-2.083
CHEMBL1294_preprocessed_conf0_out.sdf,-4.16
CHEMBL1535_preprocessed_conf8_out.sdf,-3.768
CHEMBL1410808_preprocessed_conf6_out.sdf,-3.248
CHEMBL1536_preprocessed_conf7_out.sdf,-4.231
CHEMBL1201325_preprocessed_conf5_out.sdf,-4.823
CHEMBL3183184_preprocessed_conf2_out.sdf,-4.411
CHEMBL1200365_preprocessed_conf4_out.sdf,-3.625
CHEMBL1070_preprocessed_conf7_out.sdf,-4.097
CHEMBL279816_preprocessed_conf6_out.sdf,-2.265
CHEMBL3184986_preprocessed_conf9_out.sdf,-1.909
CHEMBL1237044_preprocessed_conf4_out.sdf,-4.226
CHEMBL4298128_preprocessed_conf8_out.sdf,-3.433
CHEMBL11662_preprocessed_conf4_out.sdf,-3.442
CHEMBL413965_preprocessed_conf6_out.sdf,-4.928
CHEMBL2105345_preprocessed_conf7_out.sdf,-3.146
CHEMBL225072_preprocessed_conf3_out.sdf,-3.801
CHEMBL1200949_preprocessed_conf5_out.sdf,-2.731
CHEMBL25202_preprocessed_conf6_out.sdf,-4.792
CHEMBL3184799_preprocessed_conf3_out.sdf,-4.075
CHEMBL1139_preprocessed_conf9_out.sdf,-3.737
CHEMBL1201765_preprocessed_conf0_out.sdf,-4.156
CHEMBL4297185_preprocessed_conf1_out.sdf,-2.883
CHEMBL1201011_preprocessed_conf4_out.sdf,-4.629
CHEMBL1200748_preprocessed_conf0_out.sdf,-3.632
CHEMBL4303060_preprocessed_conf3_out.sdf,-3.234
CHEMBL1201323_preprocessed_conf9_out.sdf,-2.423
CHEMBL1678_preprocessed_conf1_out.sdf,-4.195
CHEMBL3590187_preprocessed_conf0_out.sdf,-4.18
CHEMBL582_preprocessed_conf6_out.sdf,-2.067
CHEMBL447868_preprocessed_conf2_out.sdf,-3.366
CHEMBL1200468_preprocessed_conf0_out.sdf,-2.571
CHEMBL1201761_preprocessed_conf5_out.sdf,-4.089
CHEMBL2062163_preprocessed_conf5_out.sdf,-3.847
CHEMBL268164_preprocessed_conf3_out.sdf,-3.856
CHEMBL2103846_preprocessed_conf6_out.sdf,-4.161
CHEMBL88_preprocessed_conf6_out.sdf,-2.678
CHEMBL3184986_preprocessed_conf8_out.sdf,-1.834
CHEMBL2106678_preprocessed_conf6_out.sdf,-3.985
CHEMBL457299_preprocessed_conf0_out.sdf,-1.724
CHEMBL973_preprocessed_conf9_out.sdf,-3.86
CHEMBL4101807_preprocessed_conf8_out.sdf,-3.893
CHEMBL3301670_preprocessed_conf9_out.sdf,-5.218
CHEMBL3185958_preprocessed_conf5_out.sdf,-4.327
CHEMBL656_preprocessed_conf3_out.sdf,-4.178
CHEMBL1229_preprocessed_conf9_out.sdf,-3.679
CHEMBL44354_preprocessed_conf8_out.sdf,-2.781
CHEMBL1200937_preprocessed_conf5_out.sdf,-2.257
CHEMBL591_preprocessed_conf0_out.sdf,-3.234
CHEMBL1201237_preprocessed_conf8_out.sdf,-4.153
CHEMBL154_preprocessed_conf2_out.sdf,-4.212
CHEMBL1098_preprocessed_conf6_out.sdf,-4.145
CHEMBL2106574_preprocessed_conf4_out.sdf,-4.584
CHEMBL4_preprocessed_conf9_out.sdf,-3.508
CHEMBL1095292_preprocessed_conf8_out.sdf,-3.335
CHEMBL161_preprocessed_conf6_out.sdf,-3.495
CHEMBL760_preprocessed_conf1_out.sdf,-3.009
CHEMBL33864_preprocessed_conf5_out.sdf,-2.974
CHEMBL634_preprocessed_conf7_out.sdf,-3.88
CHEMBL1336_preprocessed_conf3_out.sdf,-3.714
CHEMBL684_preprocessed_conf4_out.sdf,-2.609
CHEMBL1200881_preprocessed_conf2_out.sdf,-4.539
CHEMBL983_preprocessed_conf4_out.sdf,-2.147
CHEMBL1200348_preprocessed_conf8_out.sdf,-4.709
CHEMBL1096882_preprocessed_conf4_out.sdf,-3.313
CHEMBL1069_preprocessed_conf5_out.sdf,-3.806
CHEMBL4301898_preprocessed_conf7_out.sdf,92765.352
CHEMBL1200977_preprocessed_conf5_out.sdf,-3.962
CHEMBL1064_preprocessed_conf3_out.sdf,-3.937
CHEMBL2104251_preprocessed_conf8_out.sdf,-3.124
CHEMBL1200596_preprocessed_conf8_out.sdf,-3.261
CHEMBL703_preprocessed_conf7_out.sdf,-2.195
CHEMBL1201081_preprocessed_conf8_out.sdf,-3.157
CHEMBL628_preprocessed_conf0_out.sdf,-3.559
CHEMBL1200595_preprocessed_conf2_out.sdf,-3.844
CHEMBL416956_preprocessed_conf6_out.sdf,-4.81
CHEMBL507674_preprocessed_conf8_out.sdf,-1.5
CHEMBL339427_preprocessed_conf1_out.sdf,-3.439
CHEMBL1358_preprocessed_conf0_out.sdf,-3.113
CHEMBL490_preprocessed_conf3_out.sdf,-4.304
CHEMBL1201132_preprocessed_conf8_out.sdf,-4.39
CHEMBL169901_preprocessed_conf3_out.sdf,-3.806
CHEMBL2110771_preprocessed_conf9_out.sdf,-4.658
CHEMBL537_preprocessed_conf4_out.sdf,-2.942
CHEMBL424_preprocessed_conf6_out.sdf,-3.239
CHEMBL456_preprocessed_conf0_out.sdf,-4.0
CHEMBL3989567_preprocessed_conf7_out.sdf,-4.02
CHEMBL1200865_preprocessed_conf6_out.sdf,-3.837
CHEMBL420_preprocessed_conf0_out.sdf,-3.591
CHEMBL376897_preprocessed_conf5_out.sdf,-3.694
CHEMBL3137333_preprocessed_conf8_out.sdf,0.093
CHEMBL185_preprocessed_conf9_out.sdf,-2.55
CHEMBL1201174_preprocessed_conf0_out.sdf,-3.771
CHEMBL175691_preprocessed_conf2_out.sdf,-4.142
CHEMBL54976_preprocessed_conf9_out.sdf,-4.199
CHEMBL429_preprocessed_conf4_out.sdf,-3.877
CHEMBL1200759_preprocessed_conf9_out.sdf,-3.19
CHEMBL1200854_preprocessed_conf9_out.sdf,3.689
CHEMBL1201_preprocessed_conf7_out.sdf,-4.315
CHEMBL1089221_preprocessed_conf0_out.sdf,-3.949
CHEMBL1722_preprocessed_conf6_out.sdf,-3.838
CHEMBL1014_preprocessed_conf6_out.sdf,-3.914
CHEMBL1756_preprocessed_conf3_out.sdf,-3.591
CHEMBL524004_preprocessed_conf9_out.sdf,-4.358
CHEMBL1098_preprocessed_conf8_out.sdf,-4.491
CHEMBL1395_preprocessed_conf8_out.sdf,-4.451
CHEMBL4297067_preprocessed_conf2_out.sdf,-4.921
CHEMBL2105248_preprocessed_conf2_out.sdf,-2.271
CHEMBL1262_preprocessed_conf2_out.sdf,-3.711
CHEMBL2103739_preprocessed_conf0_out.sdf,-3.558
CHEMBL1215_preprocessed_conf0_out.sdf,-3.494
CHEMBL1469_preprocessed_conf2_out.sdf,-4.168
CHEMBL58510_preprocessed_conf6_out.sdf,-3.406
CHEMBL3039598_preprocessed_conf6_out.sdf,-3.697
CHEMBL434_preprocessed_conf1_out.sdf,-3.692
CHEMBL4297620_preprocessed_conf4_out.sdf,-3.97
CHEMBL2107797_preprocessed_conf5_out.sdf,-4.534
CHEMBL490665_preprocessed_conf9_out.sdf,-3.652
CHEMBL1624126_preprocessed_conf5_out.sdf,-2.884
CHEMBL2105684_preprocessed_conf7_out.sdf,-3.95
CHEMBL3989523_preprocessed_conf9_out.sdf,-3.778
CHEMBL461101_preprocessed_conf3_out.sdf,-4.251
CHEMBL5315121_preprocessed_conf0_out.sdf,-3.767
CHEMBL4594250_preprocessed_conf6_out.sdf,-4.464
CHEMBL2062335_preprocessed_conf3_out.sdf,-3.404
CHEMBL827_preprocessed_conf1_out.sdf,-4.094
CHEMBL1684_preprocessed_conf3_out.sdf,-4.275
CHEMBL4297220_preprocessed_conf2_out.sdf,-4.067
CHEMBL852_preprocessed_conf8_out.sdf,-4.414
CHEMBL2062335_preprocessed_conf7_out.sdf,-3.332
CHEMBL1929396_preprocessed_conf4_out.sdf,-3.819
CHEMBL19236_preprocessed_conf0_out.sdf,-3.091
CHEMBL4297526_preprocessed_conf5_out.sdf,-4.306
CHEMBL1187417_preprocessed_conf7_out.sdf,-4.372
CHEMBL3546271_preprocessed_conf1_out.sdf,-4.112
CHEMBL1532_preprocessed_conf5_out.sdf,-3.334
CHEMBL288441_preprocessed_conf9_out.sdf,-2.697
CHEMBL2106988_preprocessed_conf6_out.sdf,-4.68
CHEMBL1201003_preprocessed_conf3_out.sdf,-3.839
CHEMBL193_preprocessed_conf7_out.sdf,-3.756
CHEMBL1200604_preprocessed_conf3_out.sdf,-3.469
CHEMBL1337_preprocessed_conf0_out.sdf,-4.079
CHEMBL1200430_preprocessed_conf3_out.sdf,-4.184
CHEMBL570_preprocessed_conf9_out.sdf,-4.36
CHEMBL514446_preprocessed_conf1_out.sdf,-4.009
CHEMBL2009089_preprocessed_conf9_out.sdf,-1.486
