Ligand,Score
CHEMBL413_preprocessed_conf1_out.sdf,-4.815
CHEMBL1200729_preprocessed_conf0_out.sdf,-3.98
CHEMBL435298_preprocessed_conf1_out.sdf,-5.586
CHEMBL134_preprocessed_conf3_out.sdf,-3.798
CHEMBL2107381_preprocessed_conf6_out.sdf,-3.996
CHEMBL1201042_preprocessed_conf5_out.sdf,-3.289
CHEMBL502_preprocessed_conf5_out.sdf,-4.364
CHEMBL1201124_preprocessed_conf7_out.sdf,-4.313
CHEMBL1466_preprocessed_conf7_out.sdf,-5.113
CHEMBL1165342_preprocessed_conf6_out.sdf,-4.367
CHEMBL87493_preprocessed_conf2_out.sdf,-4.102
CHEMBL1200482_preprocessed_conf6_out.sdf,-4.335
CHEMBL5314649_preprocessed_conf7_out.sdf,-4.559
CHEMBL1289494_preprocessed_conf6_out.sdf,-4.55
CHEMBL682_preprocessed_conf2_out.sdf,-4.547
CHEMBL1200699_preprocessed_conf8_out.sdf,-4.513
CHEMBL871_preprocessed_conf6_out.sdf,-3.255
CHEMBL3545058_preprocessed_conf0_out.sdf,-3.727
CHEMBL1111_preprocessed_conf0_out.sdf,-4.292
CHEMBL2068884_preprocessed_conf2_out.sdf,-3.312
CHEMBL1567_preprocessed_conf8_out.sdf,-4.81
CHEMBL814_preprocessed_conf7_out.sdf,-4.51
CHEMBL79_preprocessed_conf7_out.sdf,-3.633
CHEMBL1615374_preprocessed_conf4_out.sdf,-4.259
CHEMBL1588_preprocessed_conf0_out.sdf,-4.075
CHEMBL515606_preprocessed_conf0_out.sdf,-5.028
CHEMBL777_preprocessed_conf0_out.sdf,-4.455
CHEMBL4650319_preprocessed_conf8_out.sdf,-4.271
CHEMBL1200377_preprocessed_conf6_out.sdf,-4.305
CHEMBL443052_preprocessed_conf5_out.sdf,-5.232
CHEMBL1046_preprocessed_conf4_out.sdf,-4.374
CHEMBL1528_preprocessed_conf6_out.sdf,-0.94
CHEMBL1200580_preprocessed_conf9_out.sdf,-4.215
CHEMBL1620_preprocessed_conf2_out.sdf,-4.864
CHEMBL2146102_preprocessed_conf5_out.sdf,-5.042
CHEMBL3889654_preprocessed_conf0_out.sdf,-4.482
CHEMBL1201057_preprocessed_conf4_out.sdf,-3.33
CHEMBL4071161_preprocessed_conf6_out.sdf,-5.173
CHEMBL580_preprocessed_conf9_out.sdf,-3.694
CHEMBL1256786_preprocessed_conf1_out.sdf,-4.422
CHEMBL119443_preprocessed_conf7_out.sdf,-5.257
CHEMBL1200852_preprocessed_conf1_out.sdf,-4.558
CHEMBL221959_preprocessed_conf8_out.sdf,-3.378
CHEMBL304902_preprocessed_conf1_out.sdf,-3.962
CHEMBL3668014_preprocessed_conf9_out.sdf,-4.047
CHEMBL383634_preprocessed_conf0_out.sdf,-4.848
CHEMBL495_preprocessed_conf8_out.sdf,-4.064
CHEMBL1201863_preprocessed_conf1_out.sdf,-3.943
CHEMBL983_preprocessed_conf3_out.sdf,-3.319
CHEMBL4297066_preprocessed_conf7_out.sdf,-5.687
CHEMBL499915_preprocessed_conf3_out.sdf,-3.845
CHEMBL3989830_preprocessed_conf5_out.sdf,-3.522
CHEMBL307145_preprocessed_conf0_out.sdf,-5.117
CHEMBL2105972_preprocessed_conf8_out.sdf,-4.052
CHEMBL1200491_preprocessed_conf3_out.sdf,-4.27
CHEMBL3833402_preprocessed_conf1_out.sdf,-4.966
CHEMBL1607_preprocessed_conf0_out.sdf,-5.33
CHEMBL3989756_preprocessed_conf3_out.sdf,-8.841
CHEMBL668_preprocessed_conf5_out.sdf,-4.54
CHEMBL1200600_preprocessed_conf5_out.sdf,-4.263
CHEMBL1197_preprocessed_conf0_out.sdf,-4.165
CHEMBL1200406_preprocessed_conf4_out.sdf,-6.169
CHEMBL1738_preprocessed_conf4_out.sdf,-3.858
CHEMBL63857_preprocessed_conf7_out.sdf,-4.688
CHEMBL528_preprocessed_conf4_out.sdf,-3.815
CHEMBL3989974_preprocessed_conf8_out.sdf,-3.944
CHEMBL1256958_preprocessed_conf6_out.sdf,-5.365
CHEMBL328190_preprocessed_conf2_out.sdf,-5.465
CHEMBL27810_preprocessed_conf1_out.sdf,-4.638
CHEMBL504_preprocessed_conf8_out.sdf,-2.144
CHEMBL929_preprocessed_conf8_out.sdf,-3.963
CHEMBL1111_preprocessed_conf3_out.sdf,-4.232
CHEMBL255863_preprocessed_conf1_out.sdf,-4.746
CHEMBL52440_preprocessed_conf4_out.sdf,-4.151
CHEMBL398440_preprocessed_conf0_out.sdf,-3.924
CHEMBL1681_preprocessed_conf5_out.sdf,-4.666
CHEMBL2374220_preprocessed_conf9_out.sdf,-2.977
CHEMBL1678_preprocessed_conf6_out.sdf,-4.711
CHEMBL1200340_preprocessed_conf9_out.sdf,-3.921
CHEMBL2364617_preprocessed_conf0_out.sdf,-5.537
CHEMBL939_preprocessed_conf6_out.sdf,-4.794
CHEMBL2105638_preprocessed_conf7_out.sdf,-5.514
CHEMBL3304484_preprocessed_conf5_out.sdf,-6.983
CHEMBL4535757_preprocessed_conf5_out.sdf,-3.562
CHEMBL3291398_preprocessed_conf1_out.sdf,-3.736
CHEMBL2105662_preprocessed_conf9_out.sdf,-4.69
CHEMBL1112_preprocessed_conf2_out.sdf,-3.702
CHEMBL36715_preprocessed_conf0_out.sdf,-3.648
CHEMBL1737_preprocessed_conf4_out.sdf,-5.433
CHEMBL1200798_preprocessed_conf6_out.sdf,-4.392
CHEMBL4297147_preprocessed_conf6_out.sdf,-4.61
CHEMBL3989694_preprocessed_conf2_out.sdf,-4.951
CHEMBL460_preprocessed_conf7_out.sdf,-4.368
CHEMBL339427_preprocessed_conf5_out.sdf,-4.174
CHEMBL46058_preprocessed_conf6_out.sdf,-2.599
CHEMBL170_preprocessed_conf0_out.sdf,-4.541
CHEMBL1641_preprocessed_conf5_out.sdf,-4.258
CHEMBL1180725_preprocessed_conf3_out.sdf,-4.216
CHEMBL4535757_preprocessed_conf6_out.sdf,-4.055
CHEMBL58510_preprocessed_conf5_out.sdf,-4.668
CHEMBL826_preprocessed_conf0_out.sdf,-4.206
CHEMBL1201754_preprocessed_conf6_out.sdf,-5.884
CHEMBL2105023_preprocessed_conf5_out.sdf,-4.241
CHEMBL1644_preprocessed_conf8_out.sdf,-4.634
CHEMBL1491306_preprocessed_conf3_out.sdf,-5.731
CHEMBL677_preprocessed_conf6_out.sdf,-5.283
CHEMBL1148_preprocessed_conf3_out.sdf,-4.06
CHEMBL240597_preprocessed_conf2_out.sdf,-4.809
CHEMBL1201173_preprocessed_conf7_out.sdf,-4.099
CHEMBL2105756_preprocessed_conf9_out.sdf,-5.335
CHEMBL781_preprocessed_conf2_out.sdf,-4.43
CHEMBL2106915_preprocessed_conf6_out.sdf,-4.523
CHEMBL117785_preprocessed_conf8_out.sdf,-4.017
CHEMBL203321_preprocessed_conf4_out.sdf,-2.132
CHEMBL157138_preprocessed_conf5_out.sdf,-4.531
CHEMBL1201321_preprocessed_conf0_out.sdf,-4.152
CHEMBL436_preprocessed_conf3_out.sdf,-3.977
CHEMBL692_preprocessed_conf6_out.sdf,-2.363
CHEMBL1237082_preprocessed_conf7_out.sdf,-3.143
CHEMBL472_preprocessed_conf3_out.sdf,-4.503
CHEMBL291157_preprocessed_conf6_out.sdf,-4.862
CHEMBL2338329_preprocessed_conf2_out.sdf,-5.589
CHEMBL77622_preprocessed_conf0_out.sdf,-3.615
CHEMBL1276308_preprocessed_conf5_out.sdf,-5.434
CHEMBL48582_preprocessed_conf8_out.sdf,-4.492
CHEMBL4299851_preprocessed_conf9_out.sdf,-4.505
CHEMBL1193_preprocessed_conf5_out.sdf,-3.769
CHEMBL1898387_preprocessed_conf2_out.sdf,-4.602
CHEMBL1200609_preprocessed_conf5_out.sdf,-4.865
CHEMBL177367_preprocessed_conf0_out.sdf,-2.211
CHEMBL454446_preprocessed_conf6_out.sdf,-3.814
CHEMBL3989562_preprocessed_conf3_out.sdf,-4.445
CHEMBL3127326_preprocessed_conf9_out.sdf,-4.891
CHEMBL426559_preprocessed_conf5_out.sdf,-4.364
CHEMBL788_preprocessed_conf5_out.sdf,-3.204
CHEMBL997_preprocessed_conf3_out.sdf,-2.889
CHEMBL411_preprocessed_conf1_out.sdf,-4.545
CHEMBL398440_preprocessed_conf3_out.sdf,-4.05
CHEMBL2107333_preprocessed_conf4_out.sdf,-4.235
CHEMBL1644_preprocessed_conf0_out.sdf,-4.356
CHEMBL4303060_preprocessed_conf6_out.sdf,-4.222
CHEMBL1237_preprocessed_conf1_out.sdf,-3.763
CHEMBL1760_preprocessed_conf2_out.sdf,-4.347
CHEMBL24072_preprocessed_conf7_out.sdf,-4.529
CHEMBL1200969_preprocessed_conf7_out.sdf,-4.83
CHEMBL471_preprocessed_conf6_out.sdf,-3.722
CHEMBL1201196_preprocessed_conf5_out.sdf,-3.916
CHEMBL1532_preprocessed_conf6_out.sdf,-4.091
CHEMBL1092_preprocessed_conf0_out.sdf,-4.41
CHEMBL1112_preprocessed_conf0_out.sdf,-3.868
CHEMBL1756_preprocessed_conf4_out.sdf,-4.081
CHEMBL539770_preprocessed_conf0_out.sdf,-4.344
CHEMBL1201273_preprocessed_conf5_out.sdf,-4.059
CHEMBL1418176_preprocessed_conf2_out.sdf,-4.462
CHEMBL454950_preprocessed_conf9_out.sdf,-4.546
CHEMBL606260_preprocessed_conf6_out.sdf,-5.053
CHEMBL2107297_preprocessed_conf1_out.sdf,-5.262
CHEMBL2106217_preprocessed_conf6_out.sdf,-5.866
CHEMBL1092067_preprocessed_conf4_out.sdf,-3.489
CHEMBL1446813_preprocessed_conf5_out.sdf,-6.524
CHEMBL916_preprocessed_conf2_out.sdf,-4.236
CHEMBL944_preprocessed_conf9_out.sdf,-3.899
CHEMBL2096648_preprocessed_conf9_out.sdf,-2.224
CHEMBL532_preprocessed_conf8_out.sdf,-3.65
CHEMBL27810_preprocessed_conf3_out.sdf,-4.201
CHEMBL1200692_preprocessed_conf1_out.sdf,-4.727
CHEMBL537669_preprocessed_conf5_out.sdf,-4.916
CHEMBL2095223_preprocessed_conf5_out.sdf,-3.588
CHEMBL2105717_preprocessed_conf8_out.sdf,-5.685
CHEMBL1255_preprocessed_conf0_out.sdf,-1.306
CHEMBL2105722_preprocessed_conf1_out.sdf,-4.583
CHEMBL14370_preprocessed_conf7_out.sdf,-4.069
CHEMBL1200580_preprocessed_conf6_out.sdf,-3.92
CHEMBL1578_preprocessed_conf0_out.sdf,-3.97
CHEMBL1200944_preprocessed_conf0_out.sdf,-3.73
CHEMBL3989750_preprocessed_conf5_out.sdf,-5.782
CHEMBL175_preprocessed_conf1_out.sdf,-4.192
CHEMBL2105002_preprocessed_conf8_out.sdf,-3.61
CHEMBL1905872_preprocessed_conf1_out.sdf,-3.691
CHEMBL780_preprocessed_conf0_out.sdf,-3.431
CHEMBL1069_preprocessed_conf0_out.sdf,-4.992
CHEMBL1200705_preprocessed_conf2_out.sdf,-4.444
CHEMBL4650485_preprocessed_conf5_out.sdf,-4.923
CHEMBL3311228_preprocessed_conf0_out.sdf,-4.589
CHEMBL4297403_preprocessed_conf5_out.sdf,-4.429
CHEMBL4297334_preprocessed_conf3_out.sdf,-4.864
CHEMBL1439_preprocessed_conf5_out.sdf,-2.825
CHEMBL119_preprocessed_conf4_out.sdf,-4.356
CHEMBL193240_preprocessed_conf9_out.sdf,-4.471
CHEMBL1079_preprocessed_conf2_out.sdf,-4.031
CHEMBL1256819_preprocessed_conf9_out.sdf,-4.366
CHEMBL271227_preprocessed_conf7_out.sdf,-4.894
CHEMBL1200356_preprocessed_conf1_out.sdf,-3.481
CHEMBL46917_preprocessed_conf7_out.sdf,-5.156
CHEMBL1696_preprocessed_conf1_out.sdf,-4.844
CHEMBL1201018_preprocessed_conf4_out.sdf,-4.185
CHEMBL460291_preprocessed_conf6_out.sdf,-4.104
CHEMBL1200722_preprocessed_conf7_out.sdf,-3.58
CHEMBL623_preprocessed_conf8_out.sdf,-4.187
CHEMBL298734_preprocessed_conf4_out.sdf,-4.538
CHEMBL6_preprocessed_conf4_out.sdf,-5.171
CHEMBL290106_preprocessed_conf1_out.sdf,-3.987
CHEMBL45_preprocessed_conf0_out.sdf,-4.116
CHEMBL1200402_preprocessed_conf9_out.sdf,-5.133
CHEMBL2000813_preprocessed_conf6_out.sdf,-4.716
CHEMBL2105682_preprocessed_conf6_out.sdf,-5.409
CHEMBL3989695_preprocessed_conf8_out.sdf,-3.876
CHEMBL1653_preprocessed_conf0_out.sdf,-4.759
CHEMBL2146883_preprocessed_conf9_out.sdf,-4.009
CHEMBL1204187_preprocessed_conf9_out.sdf,-3.682
CHEMBL48582_preprocessed_conf7_out.sdf,-5.459
CHEMBL85231_preprocessed_conf9_out.sdf,-4.133
CHEMBL977_preprocessed_conf7_out.sdf,-4.026
CHEMBL12_preprocessed_conf3_out.sdf,-4.209
CHEMBL1316_preprocessed_conf5_out.sdf,-4.528
CHEMBL1795071_preprocessed_conf6_out.sdf,-4.1
CHEMBL1514715_preprocessed_conf3_out.sdf,-5.584
CHEMBL282042_preprocessed_conf1_out.sdf,-4.78
CHEMBL2028663_preprocessed_conf5_out.sdf,-4.51
CHEMBL487253_preprocessed_conf0_out.sdf,-3.954
CHEMBL1098659_preprocessed_conf7_out.sdf,-0.704
CHEMBL1027_preprocessed_conf9_out.sdf,-3.651
CHEMBL2146140_preprocessed_conf6_out.sdf,-5.0
CHEMBL1208642_preprocessed_conf8_out.sdf,-2.133
CHEMBL1200761_preprocessed_conf0_out.sdf,-4.184
CHEMBL1231723_preprocessed_conf5_out.sdf,-1.264
CHEMBL3989406_preprocessed_conf8_out.sdf,-4.222
CHEMBL629_preprocessed_conf1_out.sdf,-4.432
CHEMBL1472989_preprocessed_conf2_out.sdf,-4.499
CHEMBL1072_preprocessed_conf8_out.sdf,-3.739
CHEMBL3184437_preprocessed_conf4_out.sdf,-4.126
CHEMBL1095777_preprocessed_conf6_out.sdf,-5.119
CHEMBL1234579_preprocessed_conf9_out.sdf,-1.828
CHEMBL600325_preprocessed_conf7_out.sdf,-5.059
CHEMBL1201102_preprocessed_conf2_out.sdf,-4.624
CHEMBL3989973_preprocessed_conf3_out.sdf,-4.851
CHEMBL1201353_preprocessed_conf5_out.sdf,-4.021
CHEMBL1201125_preprocessed_conf9_out.sdf,-4.072
CHEMBL19_preprocessed_conf5_out.sdf,-3.827
CHEMBL3989581_preprocessed_conf6_out.sdf,-4.709
CHEMBL235668_preprocessed_conf5_out.sdf,-3.731
CHEMBL1201191_preprocessed_conf6_out.sdf,-4.838
CHEMBL2105648_preprocessed_conf2_out.sdf,-4.404
CHEMBL1200852_preprocessed_conf7_out.sdf,-4.116
CHEMBL1371_preprocessed_conf6_out.sdf,-4.901
CHEMBL3989833_preprocessed_conf1_out.sdf,-4.574
CHEMBL2040682_preprocessed_conf8_out.sdf,-3.738
CHEMBL1201203_preprocessed_conf6_out.sdf,-4.258
CHEMBL5095050_preprocessed_conf5_out.sdf,-6.252
CHEMBL154111_preprocessed_conf6_out.sdf,-4.598
CHEMBL2105711_preprocessed_conf0_out.sdf,-4.794
CHEMBL1567328_preprocessed_conf7_out.sdf,-4.95
CHEMBL1474963_preprocessed_conf4_out.sdf,-4.767
CHEMBL1200596_preprocessed_conf9_out.sdf,-3.767
CHEMBL1200877_preprocessed_conf7_out.sdf,-4.183
CHEMBL1200933_preprocessed_conf2_out.sdf,-5.18
CHEMBL2068884_preprocessed_conf7_out.sdf,-3.294
CHEMBL2021422_preprocessed_conf8_out.sdf,-4.273
CHEMBL1168_preprocessed_conf1_out.sdf,-4.658
CHEMBL566315_preprocessed_conf9_out.sdf,-4.721
CHEMBL2035187_preprocessed_conf8_out.sdf,-4.214
CHEMBL3244648_preprocessed_conf6_out.sdf,-4.845
CHEMBL1375743_preprocessed_conf0_out.sdf,-4.538
CHEMBL528_preprocessed_conf6_out.sdf,-2.953
CHEMBL2106638_preprocessed_conf3_out.sdf,-4.795
CHEMBL3813873_preprocessed_conf4_out.sdf,-4.102
CHEMBL159226_preprocessed_conf8_out.sdf,-4.439
CHEMBL1201132_preprocessed_conf4_out.sdf,-4.513
CHEMBL710_preprocessed_conf0_out.sdf,-4.495
CHEMBL2104793_preprocessed_conf9_out.sdf,-4.309
CHEMBL3989931_preprocessed_conf7_out.sdf,-5.893
CHEMBL301265_preprocessed_conf5_out.sdf,-3.385
CHEMBL1190_preprocessed_conf7_out.sdf,-3.168
CHEMBL3187365_preprocessed_conf2_out.sdf,-4.47
CHEMBL396778_preprocessed_conf8_out.sdf,-4.869
CHEMBL566534_preprocessed_conf3_out.sdf,-3.495
CHEMBL1467_preprocessed_conf8_out.sdf,-4.819
CHEMBL754_preprocessed_conf2_out.sdf,-2.627
CHEMBL462547_preprocessed_conf8_out.sdf,-3.192
CHEMBL1200660_preprocessed_conf1_out.sdf,-3.249
CHEMBL1753_preprocessed_conf8_out.sdf,-2.927
CHEMBL4435170_preprocessed_conf5_out.sdf,-4.244
CHEMBL1420_preprocessed_conf2_out.sdf,-3.885
CHEMBL3989507_preprocessed_conf9_out.sdf,-3.741
CHEMBL714_preprocessed_conf9_out.sdf,-4.061
CHEMBL1535_preprocessed_conf0_out.sdf,-4.035
CHEMBL1329455_preprocessed_conf8_out.sdf,-3.558
CHEMBL692_preprocessed_conf7_out.sdf,-2.757
CHEMBL170_preprocessed_conf2_out.sdf,-3.971
CHEMBL1200495_preprocessed_conf6_out.sdf,-4.069
CHEMBL2364632_preprocessed_conf3_out.sdf,-4.221
CHEMBL1201058_preprocessed_conf0_out.sdf,-2.708
CHEMBL1411979_preprocessed_conf4_out.sdf,-3.509
CHEMBL250270_preprocessed_conf5_out.sdf,-4.251
CHEMBL374731_preprocessed_conf9_out.sdf,-3.257
CHEMBL1201148_preprocessed_conf7_out.sdf,-4.071
CHEMBL2096633_preprocessed_conf2_out.sdf,-2.813
CHEMBL1448187_preprocessed_conf3_out.sdf,-4.853
CHEMBL186_preprocessed_conf0_out.sdf,-3.819
CHEMBL1909324_preprocessed_conf4_out.sdf,-4.5
CHEMBL946_preprocessed_conf6_out.sdf,-4.87
CHEMBL161_preprocessed_conf1_out.sdf,-3.643
CHEMBL842_preprocessed_conf8_out.sdf,-3.363
CHEMBL1542_preprocessed_conf0_out.sdf,-4.053
CHEMBL1116_preprocessed_conf4_out.sdf,-5.115
CHEMBL1200795_preprocessed_conf9_out.sdf,-5.523
CHEMBL1410743_preprocessed_conf2_out.sdf,-3.051
CHEMBL1200682_preprocessed_conf5_out.sdf,-3.396
CHEMBL1531_preprocessed_conf3_out.sdf,-4.731
CHEMBL1460_preprocessed_conf6_out.sdf,-3.522
CHEMBL76370_preprocessed_conf1_out.sdf,-5.325
CHEMBL1200550_preprocessed_conf4_out.sdf,-4.24
CHEMBL1788386_preprocessed_conf0_out.sdf,-4.205
CHEMBL1256819_preprocessed_conf3_out.sdf,-5.057
CHEMBL1221_preprocessed_conf7_out.sdf,-3.693
CHEMBL58_preprocessed_conf4_out.sdf,-5.195
CHEMBL71_preprocessed_conf7_out.sdf,-3.646
CHEMBL2111157_preprocessed_conf5_out.sdf,-4.704
CHEMBL1722_preprocessed_conf0_out.sdf,-4.456
CHEMBL3544908_preprocessed_conf3_out.sdf,-6.062
CHEMBL1800159_preprocessed_conf6_out.sdf,-4.128
CHEMBL312448_preprocessed_conf7_out.sdf,-4.181
CHEMBL2107815_preprocessed_conf4_out.sdf,-4.456
CHEMBL493982_preprocessed_conf7_out.sdf,-4.498
CHEMBL3185958_preprocessed_conf7_out.sdf,-5.064
CHEMBL3989515_preprocessed_conf4_out.sdf,-7.969
CHEMBL1200986_preprocessed_conf8_out.sdf,-4.587
CHEMBL1757_preprocessed_conf3_out.sdf,-3.161
CHEMBL2079130_preprocessed_conf4_out.sdf,-3.556
CHEMBL1448_preprocessed_conf4_out.sdf,-4.301
CHEMBL1201754_preprocessed_conf9_out.sdf,-5.5
CHEMBL916_preprocessed_conf8_out.sdf,-3.821
CHEMBL1532_preprocessed_conf7_out.sdf,-4.247
CHEMBL260538_preprocessed_conf1_out.sdf,-4.28
CHEMBL5095505_preprocessed_conf8_out.sdf,-9.913
CHEMBL473_preprocessed_conf0_out.sdf,-3.756
CHEMBL3786343_preprocessed_conf4_out.sdf,-5.247
CHEMBL276832_preprocessed_conf4_out.sdf,-4.844
CHEMBL24441_preprocessed_conf1_out.sdf,-4.969
CHEMBL556578_preprocessed_conf4_out.sdf,-4.137
CHEMBL1495_preprocessed_conf4_out.sdf,-4.507
CHEMBL1068_preprocessed_conf2_out.sdf,-4.116
CHEMBL2105720_preprocessed_conf6_out.sdf,-3.886
CHEMBL660_preprocessed_conf0_out.sdf,-3.583
CHEMBL1184360_preprocessed_conf8_out.sdf,-3.364
CHEMBL1528134_preprocessed_conf0_out.sdf,-4.608
CHEMBL461522_preprocessed_conf3_out.sdf,-3.994
CHEMBL3707247_preprocessed_conf0_out.sdf,-4.492
CHEMBL110_preprocessed_conf9_out.sdf,-2.921
CHEMBL499_preprocessed_conf2_out.sdf,-3.46
CHEMBL1026_preprocessed_conf1_out.sdf,-4.676
CHEMBL244888_preprocessed_conf1_out.sdf,-4.016
CHEMBL1909282_preprocessed_conf4_out.sdf,-4.148
CHEMBL1179047_preprocessed_conf5_out.sdf,-4.041
CHEMBL17157_preprocessed_conf8_out.sdf,-4.156
CHEMBL2107253_preprocessed_conf9_out.sdf,-4.619
CHEMBL3989556_preprocessed_conf3_out.sdf,-4.067
CHEMBL1200375_preprocessed_conf0_out.sdf,-3.309
CHEMBL3039567_preprocessed_conf0_out.sdf,-3.399
CHEMBL1711_preprocessed_conf8_out.sdf,-4.045
CHEMBL146095_preprocessed_conf0_out.sdf,-4.372
CHEMBL1201151_preprocessed_conf0_out.sdf,-4.701
CHEMBL1434_preprocessed_conf8_out.sdf,-4.596
CHEMBL1200358_preprocessed_conf3_out.sdf,-5.892
CHEMBL1736_preprocessed_conf8_out.sdf,-3.363
CHEMBL1561_preprocessed_conf5_out.sdf,-3.282
CHEMBL154111_preprocessed_conf0_out.sdf,-4.163
CHEMBL41_preprocessed_conf3_out.sdf,-4.687
CHEMBL658_preprocessed_conf3_out.sdf,-3.811
CHEMBL94081_preprocessed_conf2_out.sdf,-4.193
CHEMBL3184986_preprocessed_conf2_out.sdf,-6.145
CHEMBL2068884_preprocessed_conf3_out.sdf,-3.91
CHEMBL1200712_preprocessed_conf6_out.sdf,-2.841
CHEMBL2103855_preprocessed_conf3_out.sdf,-5.357
CHEMBL1237066_preprocessed_conf3_out.sdf,-5.184
CHEMBL1713_preprocessed_conf6_out.sdf,-4.612
CHEMBL669_preprocessed_conf9_out.sdf,-4.765
CHEMBL1387_preprocessed_conf0_out.sdf,-4.986
CHEMBL1356_preprocessed_conf4_out.sdf,-5.688
CHEMBL3137309_preprocessed_conf9_out.sdf,-2.89
CHEMBL1615372_preprocessed_conf6_out.sdf,-4.371
CHEMBL2146883_preprocessed_conf2_out.sdf,-5.073
CHEMBL1454_preprocessed_conf0_out.sdf,-5.738
CHEMBL1096562_preprocessed_conf7_out.sdf,-4.25
CHEMBL1530428_preprocessed_conf9_out.sdf,-3.848
CHEMBL253582_preprocessed_conf1_out.sdf,-3.049
CHEMBL2105233_preprocessed_conf8_out.sdf,-3.596
CHEMBL2178422_preprocessed_conf0_out.sdf,-4.006
CHEMBL1103_preprocessed_conf4_out.sdf,-4.913
CHEMBL1201777_preprocessed_conf6_out.sdf,-4.612
CHEMBL1131_preprocessed_conf6_out.sdf,-4.477
CHEMBL552659_preprocessed_conf7_out.sdf,-5.208
CHEMBL512351_preprocessed_conf9_out.sdf,-5.146
CHEMBL44884_preprocessed_conf6_out.sdf,-3.432
CHEMBL253376_preprocessed_conf3_out.sdf,-3.527
CHEMBL1762_preprocessed_conf0_out.sdf,-3.77
CHEMBL1874750_preprocessed_conf8_out.sdf,-3.617
CHEMBL1410743_preprocessed_conf6_out.sdf,-2.999
CHEMBL429910_preprocessed_conf0_out.sdf,-4.66
CHEMBL473159_preprocessed_conf2_out.sdf,-4.54
CHEMBL1200464_preprocessed_conf8_out.sdf,-3.837
CHEMBL1200538_preprocessed_conf4_out.sdf,-4.987
CHEMBL3317857_preprocessed_conf9_out.sdf,-3.241
CHEMBL1200948_preprocessed_conf7_out.sdf,-5.05
CHEMBL14060_preprocessed_conf3_out.sdf,-4.939
CHEMBL3184986_preprocessed_conf1_out.sdf,-5.502
CHEMBL2105891_preprocessed_conf0_out.sdf,-4.712
CHEMBL762_preprocessed_conf4_out.sdf,-4.022
CHEMBL2104287_preprocessed_conf2_out.sdf,-4.448
CHEMBL1771_preprocessed_conf5_out.sdf,-4.705
CHEMBL2079587_preprocessed_conf5_out.sdf,-4.127
CHEMBL2105996_preprocessed_conf4_out.sdf,-4.044
CHEMBL752_preprocessed_conf5_out.sdf,-3.741
CHEMBL4299851_preprocessed_conf3_out.sdf,-3.936
CHEMBL1604_preprocessed_conf4_out.sdf,-4.372
CHEMBL700_preprocessed_conf6_out.sdf,-3.144
CHEMBL1289_preprocessed_conf2_out.sdf,-3.612
CHEMBL4297147_preprocessed_conf0_out.sdf,-4.56
CHEMBL1280_preprocessed_conf8_out.sdf,-4.184
CHEMBL1411979_preprocessed_conf7_out.sdf,-3.364
CHEMBL3989917_preprocessed_conf2_out.sdf,-4.785
CHEMBL1447_preprocessed_conf7_out.sdf,-3.162
CHEMBL1089318_preprocessed_conf4_out.sdf,-4.59
CHEMBL344159_preprocessed_conf5_out.sdf,-4.421
CHEMBL2107297_preprocessed_conf2_out.sdf,-5.074
CHEMBL2105717_preprocessed_conf9_out.sdf,-6.278
CHEMBL1200735_preprocessed_conf0_out.sdf,-4.493
CHEMBL73451_preprocessed_conf3_out.sdf,-3.798
CHEMBL1768_preprocessed_conf6_out.sdf,-2.725
CHEMBL457299_preprocessed_conf3_out.sdf,-2.217
CHEMBL4298137_preprocessed_conf1_out.sdf,-3.135
CHEMBL1201163_preprocessed_conf7_out.sdf,-4.231
CHEMBL726_preprocessed_conf4_out.sdf,-4.034
CHEMBL1201150_preprocessed_conf5_out.sdf,-3.933
CHEMBL4594217_preprocessed_conf8_out.sdf,-4.515
CHEMBL1201224_preprocessed_conf0_out.sdf,-3.335
CHEMBL1229_preprocessed_conf0_out.sdf,-4.429
CHEMBL23_preprocessed_conf7_out.sdf,-3.807
CHEMBL1200859_preprocessed_conf8_out.sdf,-5.147
CHEMBL4582651_preprocessed_conf1_out.sdf,-4.983
CHEMBL1370_preprocessed_conf4_out.sdf,-4.362
CHEMBL1318287_preprocessed_conf4_out.sdf,-5.081
CHEMBL1617_preprocessed_conf4_out.sdf,-4.307
CHEMBL939_preprocessed_conf8_out.sdf,-4.231
CHEMBL254857_preprocessed_conf0_out.sdf,-5.194
CHEMBL1731_preprocessed_conf4_out.sdf,-4.144
CHEMBL1382627_preprocessed_conf8_out.sdf,-3.627
CHEMBL1201256_preprocessed_conf3_out.sdf,-4.475
CHEMBL1257015_preprocessed_conf7_out.sdf,-5.992
CHEMBL3989857_preprocessed_conf7_out.sdf,-5.465
CHEMBL2107168_preprocessed_conf3_out.sdf,-3.555
CHEMBL508102_preprocessed_conf8_out.sdf,-3.009
CHEMBL847_preprocessed_conf4_out.sdf,-4.17
CHEMBL908_preprocessed_conf5_out.sdf,-4.478
CHEMBL3989798_preprocessed_conf3_out.sdf,-5.203
CHEMBL457_preprocessed_conf7_out.sdf,-4.116
CHEMBL1201260_preprocessed_conf4_out.sdf,-6.295
CHEMBL21_preprocessed_conf3_out.sdf,-4.919
CHEMBL1200941_preprocessed_conf0_out.sdf,-3.711
CHEMBL4650216_preprocessed_conf4_out.sdf,-4.611
CHEMBL278020_preprocessed_conf7_out.sdf,-3.009
